row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
1247,4ad3c0f,9d0874a,55066.0,4911.0,23.601,127.0,31.026999999999997,0.8200484657498729,0.1339589337535028,0.03012654945800133,0.001994475303409556,0.0013961327123866892,0.0,0.012076547962144859,0.0003988950606819111,16.534000000000002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.406,0.066,0.27699999999999997,0.107,0.331,0.3,0.14,0.1,0.128,0.302,11.935528142064769,3.72,34.93,319,5120.0,3479.0,0.504,0.23800000000000002,0.159,0.1811811811811812,0.3113113113113113,0.36936936936936937,0.13813813813813816,11.626219756,10.755613596,787
1248,0cd7e4b,5086a32,196744.0,29255.0,34.167,27.0,33.037,0.8480277137188951,0.04873062708331236,0.03765319583891402,0.0017925297831844593,0.040634031882861216,0.000302111761210864,0.021248527205164097,0.0016112627264579411,11.436,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.449,0.066,0.142,0.046,0.289,0.195,0.10099999999999999,0.08,0.149,0.243,11.886865907270955,1.99,7.75,270,1689.0,1220.0,0.508,0.198,0.17300000000000001,0.09990009990009993,0.3206793206793207,0.30669330669330674,0.2727272727272728,10.877716589,10.685816296,703
1249,d36dead,9dda412,6504.0,578.0,24.724,1.0,23.845,0.9466681472657708,0.003210208057824125,0.02363238070240968,0.010953068373393634,0.0023016586074965425,0.0,0.012931687176329256,0.00030284981677586087,7.664,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.555,0.034,0.11,0.063,0.3,0.0,0.086,0.04,0.0,0.27,11.926474077565745,0.0,0.0,293,1679.0,6589.0,0.49700000000000005,0.242,0.17800000000000002,0.08391608391608392,0.3036963036963037,0.4365634365634366,0.17582417582417584,11.666282907000001,13.201320132000001,437
1250,93069af,1dcfd4e,4589.0,570.0,28.298000000000002,3.0,24.808000000000003,0.9286809351864926,0.0,0.048403364734835495,0.001523006475299054,0.00845218163112985,0.0,0.012940511972242956,0.0,4.499,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.46399999999999997,0.057999999999999996,0.218,0.17600000000000002,0.174,0.0,0.067,0.08,0.0,0.147,11.276138614713595,0.0,0.0,148,749.0,619.0,0.503,0.163,0.22,0.019,0.192,0.265,0.524,7.3961279095,9.5714596476,1026
1251,2d4118b,c479f0c,13654.0,1348.0,20.488000000000003,3.0,20.069000000000003,0.9636412928879114,0.005442258838650078,0.013786386320049,0.0017973511662700442,0.001606570874878252,0.0,0.013726139912241064,0.0,10.708,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.485,0.08,0.165,0.034,0.294,0.0,0.10099999999999999,0.07,0.0,0.305,13.464849617121684,0.0,23.49,309,2010.0,2280.0,0.512,0.22899999999999998,0.184,0.1214859437751004,0.3835341365461847,0.3473895582329317,0.14759036144578316,10.692407648,11.73194728,508
1252,3b5c003,e74aca3,102241.0,12033.0,28.23,258.0,26.17,0.908594664406506,0.011270533155749279,0.04827057351576057,0.003965371110303911,0.012834483593655405,0.00010090002825200791,0.014458974048512731,0.0005045001412600394,6.492000000000001,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.5589999999999999,0.049,0.115,0.045,0.312,0.185,0.086,0.07,0.217,0.252,11.840153374886484,0.0,11.66,235,1669.0,1429.0,0.512,0.221,0.158,0.08665338645418326,0.38645418326693226,0.3127490039840637,0.21414342629482072,10.505870928,9.230648499700001,688
1253,ea7fb17,52acab4,14789.0,1531.0,24.378,15.0,28.136999999999997,0.6470258136924804,0.03131513548180215,0.030994468494468495,0.1855559563892897,0.006192881192881193,0.0005010421677088344,0.09841470258136924,0.0,14.444,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.41600000000000004,0.055,0.263,0.12,0.358,0.212,0.136,0.09,0.132,0.315,9.454047360322226,0.0,26.79,407,3149.0,2150.0,0.494,0.222,0.179,0.15338645418326693,0.4043824701195219,0.30278884462151395,0.13944223107569725,12.311480455999998,12.243083342,621
1254,a8ccb43,528ea9f,4746.0,447.0,25.468000000000004,0.0,25.851999999999997,0.8756551890976534,0.09121240222562696,0.009545601161196677,0.0,0.004767760664462543,0.0,0.017700185468913797,0.0011188613821466011,12.879000000000001,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.45299999999999996,0.062,0.212,0.092,0.32799999999999996,0.294,0.139,0.07,0.0,0.335,13.565769836838957,0.0,45.83,294,2730.0,4780.0,0.525,0.20199999999999999,0.221,0.19377510040160645,0.4096385542168675,0.3042168674698795,0.0923694779116466,7.2064434082,13.353115727,531
1255,8af78b7,1dcfd4e,3599.0,387.0,23.814,1.0,35.134,0.3191419273692827,0.0,0.6452414701830741,0.0002994669488310807,0.007736229511469584,0.0,0.025893908842260772,0.0016869971450817545,20.936999999999998,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.45799999999999996,0.09,0.327,0.17300000000000001,0.20600000000000002,0.18899999999999997,0.077,0.11900000000000001,0.0,0.214,12.535836431134696,0.0,51.22,205,2730.0,1969.5,0.48,0.18899999999999997,0.243,0.24251497005988026,0.2724550898203593,0.3063872255489022,0.17864271457085829,7.0811499788,12.179577963,502
1256,1c5eff9,375d4d3,32129.0,4345.0,30.151999999999997,99.0,28.712,0.9447234675639784,0.0169843536260247,0.014997353995466848,0.0061806671925392674,0.004253577098581143,0.0,0.01226148515741231,0.0005990953659973441,9.927999999999999,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.46,0.057999999999999996,0.205,0.045,0.316,0.217,0.10300000000000001,0.08,0.18100000000000002,0.28300000000000003,10.485789568603687,0.0,16.19,263,1859.0,790.0,0.493,0.18,0.209,0.12738214643931794,0.3901705115346038,0.30491474423269804,0.1775325977933801,8.0606556618,14.268287033,691
1257,7b73f2d,9d1e27d,52939.0,5924.0,27.226,27.0,31.923000000000002,0.9331896979685854,0.02595365277308921,0.015727079568696754,0.003961556027720963,0.004368633213526876,0.0,0.016005083500466647,0.0007942969479139777,13.354000000000001,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.42700000000000005,0.077,0.18100000000000002,0.052000000000000005,0.327,0.157,0.129,0.1,0.0,0.373,13.421884059228844,6.1,22.27,276,2160.0,2830.0,0.511,0.2,0.2,0.15208747514910534,0.3658051689860835,0.2972166998011928,0.1848906560636183,8.4303644337,13.382730984,682
1258,73c5f03,4522abc,709491.0,129167.0,44.323,9846.0,32.177,0.29629261406003005,0.5309843611743535,0.09031347245558394,0.002266784645516638,0.057484863247268425,0.0003976815167573049,0.018442480339620017,0.0038177425608701275,14.989,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.515,0.07200000000000001,0.289,0.109,0.256,0.107,0.09,0.1,0.153,0.209,13.398416186893199,13.97,11.38,225,1869.0,960.0,0.517,0.24,0.095,0.11665004985044865,0.2113659022931206,0.26021934197407776,0.4117647058823529,15.323842243,6.1253633587000005,991
1259,f09ff09,9dda412,247880.0,16364.0,19.75,186.0,28.514,0.8432474912344335,0.03806472413654133,0.03778261395236368,0.002931930842703421,0.05185789707008423,0.00040301454882521264,0.02481562084391246,0.0008967073711360978,3.983,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.544,0.036000000000000004,0.07400000000000001,0.044000000000000004,0.243,0.153,0.07,0.061,0.205,0.17300000000000001,12.167465756012607,1.25,6.63,161,1479.0,889.0,0.502,0.257,0.11800000000000001,0.039880358923230316,0.22133599202392826,0.3260219341974078,0.4127617148554337,11.701406268,5.9173030660000006,1144
1260,122e3cb,78e8330,4180.0,583.0,48.848,27.0,21.958000000000002,0.30853299283136104,0.0029157157076643105,0.005861593991614803,0.6685132866148541,0.0029157157076643105,0.0,0.011260695146841478,0.0,34.175,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.359,0.057999999999999996,0.268,0.091,0.41600000000000004,0.318,0.158,0.06,0.25,0.32799999999999996,9.475359958330406,0.0,110.45,325,4069.0,1969.5,0.489,0.336,0.10800000000000001,0.18036072144288576,0.34368737474949895,0.3156312625250501,0.16032064128256512,22.32248872,12.348610781,408
1261,e4a3849,dc9ae72,9572.0,871.0,22.225,4.0,23.611,0.9438116024356944,0.006557638452875694,0.02217438534597024,0.011849592888251064,0.003508037591811921,0.0,0.012098743285396795,0.0,9.47,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Farm-dependent,0.452,0.07400000000000001,0.191,0.08199999999999999,0.34,0.22899999999999998,0.106,0.079,0.102,0.3,8.462877056519504,0.0,24.71,277,3159.0,9610.0,0.498,0.22699999999999998,0.2,0.11776447105788422,0.36926147704590817,0.3622754491017964,0.15069860279441116,11.884103697,12.094441815,630
1262,9a6bd4f,4c72956,13403.0,1829.0,30.909000000000002,29.0,33.111999999999995,0.8290231904427265,0.011444634072884248,0.07151892380283104,0.03452464611986748,0.011906435096877823,0.008292340126493323,0.0322859150687682,0.00100391526955125,11.868,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.395,0.094,0.22699999999999998,0.11,0.251,0.235,0.096,0.05,0.0,0.21100000000000002,8.792469388990213,0.0,33.71,236,2780.0,2739.0,0.48700000000000004,0.17600000000000002,0.218,0.0906374501992032,0.3107569721115538,0.3984063745019921,0.200199203187251,8.2106135362,12.579563858,786
1263,0d95103,08f8fb4,9426.0,923.0,24.096,9.0,28.712,0.9482276305798664,0.011978979339008114,0.020391240059145586,0.002417775646405307,0.002587619390161052,0.0,0.014396754985413419,0.0,17.682000000000002,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.424,0.075,0.23800000000000002,0.106,0.33799999999999997,0.0,0.121,0.081,0.0,0.34299999999999997,8.952532322674777,0.0,34.19,323,4839.0,1600.0,0.495,0.193,0.248,0.1871871871871872,0.4554554554554554,0.24824824824824826,0.1091091091091091,10.329380764,14.440052700999999,446
1264,b5650c7,485e9af,25857.0,2531.0,25.372,27.0,26.386,0.7037405032166121,0.2001525507080561,0.03950260440189083,0.0201928963558446,0.008189564327221269,0.0,0.0267064101406076,0.0015154708497676613,12.242,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.35100000000000003,0.07200000000000001,0.284,0.071,0.373,0.21100000000000002,0.128,0.1,0.134,0.371,10.071037698897078,0.0,21.72,256,4950.0,3209.0,0.441,0.22399999999999998,0.132,0.2062374245472837,0.4406438631790745,0.2364185110663984,0.11670020120724345,12.724185710999999,10.889717219000001,522
1265,d152c87,158df01,433457.0,70647.0,38.964,3577.0,30.91,0.6996963786620554,0.1858222910341222,0.06558019825870147,0.002322401624675769,0.016116059759113666,0.00020107373373816177,0.02914563770534655,0.0011159592222467981,16.336,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.47700000000000004,0.064,0.184,0.052000000000000005,0.317,0.221,0.10400000000000001,0.09,0.19399999999999998,0.26899999999999996,13.135366437319188,4.67,10.41,323,1569.0,1099.0,0.518,0.23399999999999999,0.139,0.11599999999999999,0.31,0.33,0.244,13.319829782000001,10.056471485,666
1266,76ff4a9,7dd3518,7761.0,980.0,44.728,27.0,18.372,0.11845497818326065,0.003193177310591036,0.018097976993256645,0.8158171360571203,0.007536691788972631,0.00029750099166997223,0.03660253867512892,0.0,20.25,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.38799999999999996,0.16899999999999998,0.387,0.14300000000000002,0.298,0.48200000000000004,0.073,0.07,0.213,0.298,0.0,0.0,0.0,240,2719.0,3859.0,0.46299999999999997,0.364,0.065,0.21194029850746265,0.4368159203980099,0.2457711442786069,0.10547263681592038,22.771380515,5.175313753399999,1141
1267,1648e77,4522abc,11511.0,1387.0,39.376,27.0,31.43,0.5868213717226121,0.33931664147203394,0.04718237243340108,0.0,0.0015116779625384176,0.0,0.022945469471112933,0.002222466938301515,16.365,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.35200000000000004,0.078,0.245,0.099,0.308,0.16699999999999998,0.128,0.1,0.0,0.312,12.731681837112017,0.0,17.56,331,12959.0,1169.0,0.564,0.2,0.175,0.1897590361445783,0.4347389558232932,0.2540160642570281,0.1214859437751004,6.958639586,9.1332144566,625
1268,7de9123,1b0d913,827.0,101.0,30.342,-1.0,18.872,0.8130772555049698,0.002432136360438589,0.180792152842685,0.0036984552919066133,0.0,0.0,0.0,0.0,4.23,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.662,0.033,0.223,0.149,0.29,0.0,0.12300000000000001,0.08,0.0,0.29600000000000004,9.520600690572472,0.0,0.0,312,2730.0,1969.5,0.515,0.215,0.27699999999999997,0.21285140562248994,0.2610441767068273,0.27710843373493976,0.24899598393574296,15.335463259,24.28115016,511
1269,92835e7,158df01,37312.0,4137.0,25.517,91.0,29.033,0.9329935975427328,0.01086024293435985,0.0401799070546702,0.0018848355505913796,0.003460518180186289,0.002114207072621018,0.008207511418712725,0.00029918024612561573,10.315,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.505,0.054000000000000006,0.171,0.061,0.303,0.23600000000000002,0.11800000000000001,0.07,0.109,0.23199999999999998,13.0361115997684,0.0,19.01,239,2259.0,1870.0,0.506,0.23199999999999998,0.17,0.11077844311377244,0.4520958083832334,0.29940119760479034,0.13772455089820354,11.485790016,11.03064216,633
1270,3ee6435,e74aca3,167525.0,21074.0,33.293,729.0,31.361,0.7698832872097219,0.07181245738579392,0.12354109012152567,0.0032085990454417835,0.01386716399951871,0.00010026872017005572,0.016684715036297273,0.0009024184815305016,10.988,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.522,0.061,0.133,0.044000000000000004,0.316,0.21100000000000002,0.075,0.079,0.23199999999999998,0.226,12.535016991194208,1.9,10.5,284,1759.0,2199.0,0.505,0.252,0.11699999999999999,0.09760956175298804,0.32669322709163345,0.3316733067729084,0.2440239043824701,11.844119942999999,8.376676377899999,857
1271,882abcb,9d0874a,8366.0,857.0,28.035,-1.0,28.313000000000002,0.6774381309836822,0.30904401581598856,0.005650001003552575,0.0,0.0016157196475523352,0.0,0.006252132549224253,0.0,20.067999999999998,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.428,0.081,0.261,0.096,0.34700000000000003,0.165,0.14800000000000002,0.129,0.107,0.331,12.499291277312732,0.0,28.24,303,2819.0,2799.0,0.516,0.235,0.184,0.20941883767535066,0.33567134268537074,0.3186372745490982,0.13627254509018036,10.772637500999998,11.969597223,537
1272,4c3779f,5029ed4,79427.0,10566.0,33.321999999999996,38.0,25.006,0.8721481703359791,0.010873146622734763,0.07954670261095302,0.006130497728520793,0.008856272777195345,0.0,0.022145674204982282,0.00029953571963456637,7.566,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.536,0.04,0.19399999999999998,0.066,0.27399999999999997,0.263,0.077,0.08,0.177,0.235,11.13064817356193,3.16,20.52,243,1479.0,1329.0,0.5,0.237,0.126,0.08773678963110666,0.2761714855433699,0.4177467597208374,0.21834496510468596,14.939332037,8.6387241269,826
1273,5265bcb,4522abc,30620.0,3578.0,35.204,27.0,35.844,0.9089183489002712,0.01980516219744903,0.046409561112784985,0.0064678115898362965,0.0028221351812795017,0.0,0.015074821733453854,0.0005021592849251785,10.866,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.491,0.065,0.284,0.121,0.29,0.0,0.091,0.071,0.0,0.21899999999999997,13.547588602541447,0.0,23.57,255,4110.0,2730.0,0.501,0.2,0.142,0.149,0.287,0.282,0.282,10.188946927,7.738440704199999,840
1274,54a64a1,3745933,60538.0,5583.0,23.031999999999996,27.0,34.534,0.8199986114830354,0.009670028861316909,0.08712943953504519,0.025201582909339763,0.015174506828528075,0.0019637597072212805,0.040465351542741536,0.00039671913277197584,10.777000000000001,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.37799999999999995,0.08199999999999999,0.231,0.092,0.319,0.249,0.1,0.06,0.16,0.233,10.941847834746568,2.45,17.01,232,3159.0,3810.0,0.48,0.19699999999999998,0.2,0.12362911266201396,0.30309072781655033,0.3968095712861415,0.1764705882352941,9.4335732957,10.522062522,884
1275,39d798b,4522abc,61772.0,5572.0,22.941999999999997,142.0,28.989,0.8279099308305299,0.06976490319251342,0.06686712911965227,0.000992388381116834,0.01824009844492741,0.00039695535244673363,0.013823970148957495,0.0020046245298560045,11.154000000000002,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.48,0.059000000000000004,0.258,0.10400000000000001,0.265,0.242,0.094,0.08,0.10300000000000001,0.266,13.260509256724205,4.35,26.13,310,2270.0,1969.0,0.501,0.263,0.124,0.17330677290836652,0.3426294820717131,0.2908366533864541,0.19322709163346613,12.826789386,8.2900877966,777
1276,684ddc5,105e445,165148.0,20396.0,29.866999999999997,27.0,30.033,0.9017015313782404,0.013231908717846064,0.039995996396757084,0.000900810729656691,0.02360124111700531,0.00010009008107296568,0.018376538884996498,0.0020918826944249826,5.307,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.556,0.07200000000000001,0.109,0.027000000000000003,0.276,0.18899999999999997,0.08800000000000001,0.07,0.205,0.253,10.396375273214307,0.44,7.99,241,1449.0,1400.0,0.515,0.19699999999999998,0.16699999999999998,0.0923535253227408,0.2859980139026812,0.3118172790466733,0.30983118172790464,9.1134392932,10.36774909,975
1277,73054dd,1b0d913,61534.0,4956.0,22.201999999999998,27.0,28.945999999999998,0.7799447635439389,0.01165769407809154,0.18369123621590247,0.006644385294294234,0.004002641743550743,0.00030019813076630566,0.012858486601156759,0.0009005943922989172,8.773,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.457,0.049,0.276,0.151,0.297,0.162,0.08800000000000001,0.07,0.14400000000000002,0.289,9.863640608049508,2.75,32.97,325,3609.0,2209.0,0.494,0.255,0.133,0.1581067472306143,0.3665659617321249,0.3081570996978852,0.16717019133937566,12.628114256,8.2449365335,885
1278,f825ccd,4522abc,8415.0,1142.0,29.999000000000002,0.0,23.011,0.5823516514182064,0.3928820586417907,0.022683330343439168,0.0,0.0,0.0,0.0020829595965636146,0.0,24.921,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.335,0.10099999999999999,0.272,0.09300000000000001,0.32899999999999996,0.20800000000000002,0.132,0.11900000000000001,0.0,0.297,12.881933925958727,0.0,27.35,351,8509.0,1969.5,0.525,0.23600000000000002,0.168,0.24524524524524524,0.3623623623623624,0.2802802802802803,0.11211211211211213,11.163232587000001,12.350810522,566
1279,70a89bd,1b0d913,20172.0,1357.0,23.754,14.0,22.391,0.55731579733971,0.1518059084342151,0.263627758680815,0.0034773078264335173,0.002799780800079709,0.0,0.019189956658197574,0.001783490260548996,17.338,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.293,0.055,0.312,0.156,0.312,0.0,0.098,0.08,0.0,0.295,9.65468392675692,0.0,14.86,329,25169.0,2509.0,0.379,0.17600000000000002,0.141,0.2635270541082164,0.3877755511022044,0.250501002004008,0.09819639278557114,9.0297983345,9.8324470753,659
1280,c612863,4522abc,31376.0,5482.0,41.31399999999999,27.0,33.575,0.4004623401986867,0.517641666417561,0.05264101874271367,0.001893203399794737,0.013451708366962606,0.0,0.013411851453282716,0.000498211420998615,28.038,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.428,0.096,0.278,0.095,0.37200000000000005,0.201,0.135,0.111,0.0,0.302,12.481309568230204,6.53,16.97,345,2370.0,1709.0,0.527,0.249,0.136,0.2334669338677355,0.3166332665330661,0.2605210420841683,0.18937875751503008,12.017770959000002,9.9402307668,634
1281,5de59e3,5029ed4,8430.0,988.0,26.4,3.0,23.954,0.8232159961685823,0.0068047573435504475,0.14070482120051087,0.002514367816091954,0.0016862228607918265,0.0,0.02507383461047254,0.0,10.172,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.519,0.043,0.225,0.085,0.24,0.139,0.085,0.06,0.099,0.247,10.133658632345512,0.0,25.17,227,1429.0,2119.0,0.5,0.248,0.18600000000000003,0.12574850299401194,0.2954091816367265,0.36926147704590817,0.20958083832335328,10.628134702999999,8.7174588011,605
1282,598e5a9,dc9ae72,36890.0,7408.0,57.41,74.0,29.07,0.5864368369331969,0.1630668030403305,0.1445761386198183,0.007330084431341877,0.03127569540541083,0.007360166857188697,0.05612377915488439,0.0038304955578284494,10.682,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.33799999999999997,0.073,0.19899999999999998,0.067,0.302,0.257,0.081,0.08,0.147,0.265,9.580862125969801,6.28,15.04,262,989.0,2070.0,0.498,0.3,0.07,0.07569721115537849,0.296812749003984,0.42330677290836655,0.2041832669322709,28.922867821999997,5.4366292898,1027
1283,d5751bd,158df01,62380.0,7337.0,25.572,203.0,31.156999999999996,0.9496678358576468,0.021678609835274733,0.008361893084352607,0.0016181067146403482,0.003306565895134625,0.0,0.014864470999708541,0.0005025176132423441,13.702,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.42200000000000004,0.067,0.183,0.055999999999999994,0.37200000000000005,0.263,0.125,0.12,0.132,0.34,13.093873500262365,4.71,13.61,324,3690.0,2080.0,0.511,0.22899999999999998,0.161,0.13986013986013987,0.4335664335664336,0.2807192807192807,0.14585414585414586,11.693538591,12.244203843,652
1284,cdca3e3,1dcfd4e,11832.0,1671.0,33.492,11.0,22.579,0.5293809763462506,0.004499245093105183,0.4427881227981882,0.010659285354806241,0.003714141922496225,0.0013990941117262205,0.006753900352289884,0.000805234021137393,15.18,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.42200000000000004,0.091,0.259,0.133,0.225,0.196,0.073,0.109,0.085,0.222,12.258430381590266,0.0,25.15,293,2419.0,1489.0,0.5,0.243,0.172,0.1678321678321678,0.29470529470529466,0.31868131868131866,0.2187812187812188,12.453834922,9.877179421100001,575
1285,133ce95,4c72956,3031.0,414.0,21.783,5.0,34.113,0.8808854358128583,0.000983596784930105,0.08804681523283424,0.008474828864094742,0.00029805963179700153,0.004550377045434223,0.016760886628051384,0.0,6.8260000000000005,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.479,0.1,0.21899999999999997,0.13,0.23199999999999998,0.0,0.094,0.08,0.0,0.195,10.232746024480678,0.0,41.71,226,1560.0,3109.0,0.49700000000000005,0.162,0.23800000000000002,0.07447864945382324,0.3455809334657398,0.39126117179741815,0.18867924528301888,4.9817336433,11.956160744000002,938
1286,a593577,698ab34,9788.0,1320.0,36.247,26.0,29.587,0.23097465945213394,0.7391408328600041,0.028180522754675988,0.0,0.0,0.0,0.0017039849331858539,0.0,20.636,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.299,0.121,0.23399999999999999,0.064,0.36700000000000005,0.222,0.156,0.121,0.174,0.36,12.710588014610995,13.55,19.85,363,5659.0,1689.0,0.46299999999999997,0.214,0.14800000000000002,0.2532402791625125,0.3938185443668993,0.226321036889332,0.12662013958125626,9.849184364400001,11.901097774,578
1287,79a91e9,7572db1,11524.0,1228.0,27.308000000000003,2.0,24.64,0.7870101052505322,0.1362759503033574,0.04965666136915649,0.0030685577778444125,0.0075164672603876175,0.0058172658850340325,0.010654992153687766,0.0,16.055,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.424,0.055999999999999994,0.27,0.11800000000000001,0.258,0.0,0.098,0.08,0.128,0.289,12.070392080349809,0.0,24.47,255,13539.0,2890.0,0.424,0.166,0.18899999999999997,0.2116349047141424,0.3530591775325978,0.27983951855566697,0.15546639919759278,8.951241554400001,11.102982313,711
1288,ede04e3,1dcfd4e,160538.0,22265.0,35.608000000000004,27.0,33.749,0.5305983043355968,0.01753927753445574,0.4221782456704303,0.005052838831518463,0.00662996745288705,0.0003013621569494113,0.01619319323341504,0.0015068107847470565,15.074000000000002,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.452,0.073,0.185,0.077,0.267,0.228,0.087,0.091,0.14300000000000002,0.183,13.205056700412815,4.93,13.64,231,1490.0,1319.0,0.509,0.23600000000000002,0.159,0.11840796019900494,0.29054726368159195,0.3751243781094527,0.21592039800995025,11.907385621,10.075957697,774
